user_id,survey_age,survey_army,survey_region,survey_family,survey_family_monthly_income,gender,annual_income,total_assets
u2420,26,20,대구,5,3289132,M,40366696,35619349
u2421,28,18,전남,2,5462192,M,36089245,4541161
u2422,24,21,부산,1,4884229,M,38451059,16173234
u2423,31,0,서울,2,5814295,F,27743894,28228182
u2424,23,20,충남,3,4958896,M,32326807,12463815
u2425,26,19,대전,6,4489970,M,29032376,9330120
u2426,22,0,충북,4,4887593,F,46816520,0
u2427,29,19,부산,3,5043273,M,34857586,26326224
u2428,22,0,강원,5,4542528,F,20427431,14807392
u2429,23,21,대전,3,4695301,M,27318753,7706581
u2430,19,0,전북,3,4394609,F,5000000,17838572
u2431,19,0,전북,5,6284997,F,30066088,16530053
u2432,20,0,광주,4,5291031,F,36451740,16682591
u2433,32,0,전남,4,8385128,F,34366369,12829019
u2434,26,19,부산,3,5241056,M,59761852,31223581
u2435,25,0,울산,4,4173713,F,42898872,13663402
u2436,33,18,부산,2,9006013,M,42365422,31193220
u2437,33,21,전남,4,5620439,M,16280771,20641169
u2438,28,20,경북,6,6485187,M,31624295,18511701
u2439,27,0,광주,3,5888154,F,30160046,13867252
u2440,23,21,부산,4,5934516,M,26567025,24739566
u2441,20,0,충남,3,5803481,F,26401432,16129917
u2442,25,0,충북,1,3346873,F,14302524,5678687
u2443,33,0,충남,4,5551293,F,20689761,5345078
u2444,26,0,충남,2,3012708,F,46489120,19224846
u2445,30,21,부산,4,4738455,M,34285023,5926211
u2446,25,20,경남,2,3911573,M,29923170,14377689
u2447,32,19,울산,5,5536205,M,35935063,25571845
u2448,25,20,경기,3,5501189,M,50008688,18039701
u2449,30,18,광주,2,5721718,M,36050526,7778651
u2450,33,19,울산,2,5430944,M,42484489,29099875
u2451,32,21,인천,5,4089761,M,25840741,20478752
u2452,23,0,부산,4,4608494,F,28576440,25177929
u2453,20,0,대구,4,6380594,F,40247722,0
u2454,24,19,부산,3,6601785,M,58711844,18308528
u2455,22,0,광주,3,3279825,F,53157298,23421578
u2456,28,19,대전,2,2703608,M,42993936,32002886
u2457,20,18,경남,4,3909665,M,37817205,361814
u2458,30,0,경남,2,6567811,F,52812832,27061145
u2459,34,19,울산,6,6822326,M,45536139,31443802
u2460,27,19,대구,4,3612932,M,8476055,0
u2461,25,0,인천,3,5460964,F,23352829,19785911
u2462,24,0,강원,2,7751646,F,40057683,21176208
u2463,30,0,인천,4,5622967,F,14556389,11729923
u2464,23,0,울산,2,7132254,F,25228931,10099055
u2465,21,0,전북,2,6498089,F,27602220,21678539
u2466,30,19,대전,2,3634701,M,32926009,8850182
u2467,33,21,울산,4,4715027,M,32550837,12827506
u2468,33,19,서울,4,5052131,M,32530554,23124349
u2469,28,20,대구,3,5156200,M,45903690,32540430
u2470,28,0,대전,2,6374493,F,32817313,20379842
u2471,22,19,제주,3,5613027,M,31384438,16334844
u2472,21,0,대구,4,1000000,F,19809934,9836025
u2473,34,0,제주,2,3030739,F,48292154,4893999
u2474,30,0,경남,2,1718928,F,27942029,26095782
u2475,29,0,경북,5,5263047,F,22955636,13465501
u2476,26,0,경남,6,5360731,F,38557086,26507032
u2477,21,18,제주,6,5424837,M,26796704,11704481
u2478,25,0,제주,4,3561607,F,29688567,8507113
u2479,25,19,경북,2,6011216,M,39101522,19207988
u2480,25,0,울산,2,6074393,F,32082208,14234640
u2481,31,19,경기,3,3117276,M,63739312,2944713
u2482,25,0,대구,3,2800942,F,35102057,33173683
u2483,32,0,경북,6,4999802,F,43414058,8730162
u2484,20,21,서울,4,7687673,M,12699671,24275915
u2485,28,20,충북,4,7549614,M,25672210,23418566
u2486,21,0,경남,2,5845106,F,22957035,2405372
u2487,28,19,전남,5,3905004,M,24547443,4976123
u2488,27,0,대전,4,6330263,F,40986455,11984906
u2489,34,0,전북,2,4321363,F,48426780,6343534
u2490,21,20,서울,5,3848739,M,40135566,32264563
u2491,20,18,서울,3,1784049,M,33280264,12998243
u2492,27,21,경북,2,5153573,M,28429739,23897490
u2493,34,0,강원,4,4055198,F,49363197,20136373
u2494,31,20,경기,4,5144645,M,60855065,17640224
u2495,28,0,부산,2,1550963,F,37620668,15403212
u2496,27,21,경기,3,5254740,M,47272356,27371307
u2497,22,0,광주,6,1353318,F,40120444,6749070
u2498,32,0,전남,4,6631910,F,45066058,32263353
u2499,30,0,강원,4,5782836,F,22025438,2127768
u2500,27,19,울산,2,4582002,M,30142364,22815117
u2501,21,0,울산,2,5844079,F,40745633,948361
u2502,25,0,제주,3,3532888,F,50549891,11842944
u2503,25,0,인천,2,5108563,F,26182389,15933099
u2504,33,0,부산,2,6192161,F,11600410,10133046
u2505,34,18,광주,2,1000000,M,30020826,13183304
u2506,29,21,제주,4,4329163,M,48121568,1130295
u2507,26,0,경북,3,4966033,F,16993252,5125495
u2508,28,19,충남,4,4705559,M,21876961,19982647
u2509,33,0,충남,2,7185652,F,37871023,15296718
u2510,22,0,대구,3,3314148,F,34608344,8094719
u2511,21,20,경남,1,4068261,M,43133597,28242777
u2512,21,0,경북,3,2126196,F,21255278,2800691
u2513,33,18,경기,2,7265429,M,32100256,11384095
u2514,30,0,대전,6,4630564,F,50342224,9943437
u2515,23,0,서울,4,4342386,F,21685245,21150376
u2516,29,0,대구,3,4921275,F,53722947,15481636
u2517,33,18,전북,2,5954353,M,23190996,13918347
u2518,32,20,인천,4,5521045,M,46192578,0
u2519,19,0,제주,4,8971826,F,31524497,23650344
u2520,34,0,경기,2,5680903,F,22261100,12821741
u2521,28,0,충남,4,4302131,F,30037211,16156610
u2522,21,20,대전,4,4157964,M,42539150,7514367
u2523,32,18,인천,4,4410861,M,35917752,5941712
u2524,24,21,서울,4,2747244,M,49421632,29992877
u2525,21,0,강원,5,5059796,F,53228880,0
u2526,23,18,경북,5,6175202,M,21803632,4458009
u2527,27,20,충남,3,4079954,M,20924770,29804921
u2528,20,0,부산,4,3788929,F,20342474,21407463
u2529,29,21,충남,4,7273917,M,25209646,11745374
u2530,34,0,경남,4,2860275,F,49250574,27465963
u2531,20,0,충남,6,1898272,F,42724343,19468601
u2532,30,0,강원,1,3270647,F,29459669,17326600
u2533,24,19,대전,3,2689350,M,35866768,17255620
u2534,24,18,강원,3,5579339,M,52851666,19652382
u2535,29,0,대전,3,4458943,F,58896130,20056925
u2536,29,0,광주,2,4670469,F,39112612,36959730
u2537,26,0,광주,4,6729401,F,5000000,13051071
u2538,30,20,경북,2,3962997,M,39567445,13359528
u2539,31,0,경북,4,6162634,F,47216977,2631068
u2540,29,0,충북,4,7266984,F,38695587,14481026
u2541,32,0,충북,3,4316506,F,44718179,33628868
u2542,20,0,충남,3,6105534,F,40284784,24844850
u2543,27,0,강원,4,4637273,F,21184254,9563322
u2544,33,0,울산,4,6386147,F,25365138,15300413
u2545,20,19,강원,5,2642766,M,32146173,2035616
u2546,31,18,전북,5,2531731,M,48784977,5308806
u2547,19,18,강원,6,4413098,M,26809391,16494411
u2548,28,21,울산,4,3666612,M,41470831,10055453
u2549,20,20,부산,5,4224936,M,39644311,4554002
u2550,30,19,충남,4,4670710,M,55034367,19898407
u2551,25,18,경남,5,6080020,M,35499842,14177499
u2552,26,21,제주,1,4388509,M,14942898,0
u2553,23,0,경기,6,3764208,F,43762445,0
u2554,24,0,전남,3,4472729,F,61656662,9299885
u2555,30,19,울산,4,3846282,M,44548600,0
u2556,19,0,전북,2,3598991,F,26548060,0
u2557,33,0,충남,3,2580474,F,23016649,26289692
u2558,24,19,경남,3,5104217,M,24564373,14022891
u2559,30,18,대전,3,4146941,M,60039742,12345536
u2560,33,0,제주,2,6449418,F,32072070,13115941
u2561,26,0,경기,4,2828905,F,28048279,3621678
u2562,31,0,전남,1,4186874,F,34098760,19109761
u2563,21,19,서울,3,7719360,M,32197115,13692996
u2564,34,18,충남,2,3590585,M,54811804,7425913
u2565,29,21,제주,4,4645200,M,23826270,8923713
u2566,19,21,부산,3,3176234,M,50167718,2725412
u2567,29,19,전남,3,2977358,M,37465105,10937571
u2568,22,18,제주,3,7320966,M,50484318,12603721
u2569,19,0,서울,4,5256559,F,54991428,10677166
u2570,32,0,충북,2,5200518,F,37017571,15551545
u2571,26,20,전북,2,2455525,M,32219236,14214882
u2572,34,0,대구,2,5538112,F,36794145,17307685
u2573,23,21,충남,6,6736132,M,34862751,24430970
u2574,19,18,광주,3,6724215,M,16116402,20930234
u2575,32,18,서울,4,6002499,M,54629764,24545898
u2576,26,0,인천,2,3305771,F,38949420,6522657
u2577,27,0,경북,3,5469685,F,22042809,9913851
u2578,28,0,전남,2,6001377,F,11189720,21535966
u2579,20,18,강원,1,2308334,M,8068809,21714776
u2580,27,0,대전,3,3318080,F,45245765,8213793
u2581,26,19,전남,3,6332235,M,28572269,21115839
u2582,25,0,서울,2,6314068,F,30541191,5564678
u2583,21,0,전북,4,2677125,F,41857851,19810557
u2584,20,20,서울,6,6192532,M,29807422,14737037
u2585,25,0,대구,3,5142955,F,42558292,1155643
u2586,33,0,경북,4,6171513,F,37143168,10659261
u2587,23,19,충북,6,4048218,M,34990445,36822678
u2588,24,0,경남,4,5967775,F,17126995,17027803
u2589,22,21,강원,3,6265743,M,26163223,38004499
u2590,20,0,충남,4,4472997,F,43230424,560734
u2591,27,0,충남,2,5026628,F,27815738,22507417
u2592,21,0,경북,3,4027217,F,50464434,0
u2593,30,0,강원,3,7477458,F,64156815,14997645
u2594,32,0,전남,2,4819592,F,43876623,21312173
u2595,25,19,대구,3,3616963,M,53913982,23378900
u2596,32,0,울산,2,3926261,F,44648726,7007302
u2597,26,18,전북,4,5190155,M,29588855,25390904
u2598,20,19,대구,3,6129996,M,38401819,9662852
u2599,32,18,인천,3,2996259,M,60159851,13359027
u2600,24,20,경기,2,7771490,M,29717355,10666777
u2601,29,0,제주,2,5463012,F,23528072,3636106
u2602,34,19,전남,4,5699683,M,22389666,30697195
u2603,26,0,인천,6,4854215,F,33389647,15480178
u2604,25,19,대구,2,5028888,M,23958334,25873183
u2605,29,19,광주,3,4777575,M,56088233,25447112
u2606,21,0,울산,5,6526693,F,38596278,5320597
u2607,19,18,광주,2,4988107,M,47660715,27161272
u2608,32,18,인천,5,6150575,M,32416015,20034142
u2609,24,0,강원,3,4349228,F,22317633,4590981
u2610,26,19,인천,3,5293460,M,20287272,19488508
u2611,24,0,부산,3,3794119,F,25104099,4770321
u2612,23,19,충북,3,6824792,M,40170305,31064583
u2613,29,20,전남,3,3749379,M,42238595,23137867
u2614,30,0,경북,5,4512530,F,43238352,14288514
u2615,26,20,제주,4,4527559,M,18135927,27648036
u2616,20,21,대전,4,4469072,M,35995089,0
u2617,34,20,부산,4,6083743,M,23687258,7506586
u2618,33,20,대구,3,4525013,M,40817591,12475802
u2619,30,0,서울,4,7090886,F,41748924,37356846
u2620,33,20,광주,3,3772287,M,21933923,4295170
u2621,19,0,경기,4,5254066,F,47616355,0
u2622,19,0,부산,3,3836321,F,64065875,556144
u2623,33,18,전북,4,5631459,M,46018028,24062158
u2624,32,0,울산,5,4976075,F,34045991,9058077
u2625,22,20,광주,3,4767406,M,32201451,13409133
u2626,24,0,부산,2,6782712,F,33491232,22628326
u2627,34,20,강원,3,4018487,M,26871193,13419153
u2628,31,0,충남,3,5879772,F,39028778,17041466
u2629,27,19,경남,4,3846560,M,22338448,20352151
u2630,19,18,전남,6,5169027,M,13323626,10693236
u2631,30,0,전남,3,3206637,F,38635220,13336829
u2632,19,0,제주,3,4006224,F,36254796,17419554
u2633,31,21,대전,4,4876785,M,29145959,23681792
u2634,31,21,인천,2,7721973,M,20607640,7076307
u2635,23,0,전남,3,5151205,F,39476928,0
u2636,28,0,인천,5,7482002,F,24117899,21795831
u2637,23,0,부산,4,5330484,F,34332667,24277159
u2638,23,0,대구,1,4419373,F,57179662,17000341
u2639,28,0,경남,2,7309034,F,43814277,17682932
u2640,24,0,울산,4,5655526,F,19570408,9356901
u2641,26,20,대구,4,4035917,M,20701781,20001834
u2642,21,21,전남,4,5705857,M,37821829,23531668
u2643,27,0,광주,3,4561107,F,19496151,15564963
u2644,31,0,충북,5,2016448,F,11979294,39912483
u2645,19,21,대전,4,6403959,M,42388464,0
u2646,22,21,대전,4,6642401,M,39851229,16629616
u2647,27,0,경북,4,7756913,F,41407179,3256470
u2648,33,0,인천,2,5633215,F,39156422,23798459
u2649,32,20,대전,6,4626914,M,35216271,0
u2650,26,21,대구,2,6252484,M,28053737,1660784
u2651,28,20,울산,3,6274730,M,42193619,8668130
u2652,27,19,울산,4,7457421,M,54358601,17658321
u2653,19,19,인천,4,4933058,M,29985251,9045286
u2654,27,21,부산,4,4751631,M,23751117,9145587
u2655,21,0,충남,3,3926683,F,22378566,13191095
u2656,29,19,울산,3,5806193,M,25599237,12577598
u2657,30,0,대구,5,2677607,F,38431182,29874493
u2658,28,0,경남,1,6164131,F,10324469,21859111
u2659,27,20,서울,5,5881752,M,41270045,11754232
u2660,19,0,부산,2,5877605,F,43726956,35970119
u2661,19,19,충북,4,5207337,M,14423059,19916611
u2662,27,0,제주,2,7299467,F,24249834,5310379
u2663,29,21,경기,4,6307990,M,36956171,17565137
u2664,32,0,전북,5,4089384,F,34278363,20355125
u2665,24,0,경남,3,4116231,F,42235649,8123752
u2666,22,20,강원,4,3680489,M,34306358,4474910
u2667,25,18,경남,4,5826924,M,51177234,15864590
u2668,23,0,경남,4,3499791,F,32145967,11397782
u2669,28,0,경북,5,6625088,F,24203604,29791278
u2670,32,20,대전,3,6984459,M,23238697,22411558
u2671,25,0,경북,2,3681475,F,44825622,8592247
u2672,26,19,대전,1,4721677,M,36355453,19259381
u2673,26,0,경북,2,5024931,F,43604590,27671281
u2674,19,18,서울,2,6325974,M,43357469,1061955
u2675,26,0,부산,4,7414015,F,11761801,4772217
u2676,24,20,인천,2,2471761,M,22319008,14888313
u2677,22,18,대구,1,4522728,M,23752499,15356019
u2678,31,18,경북,1,4600974,M,26207229,14478024
u2679,32,18,서울,4,2898995,M,30955736,11892228
u2680,30,0,제주,4,4272334,F,47989795,11739396
u2681,26,20,강원,3,5641653,M,50381788,18842581
u2682,21,0,울산,5,4581981,F,32485310,26339425
u2683,31,19,인천,2,2683068,M,32984629,10190472
u2684,22,20,제주,6,9311124,M,27534795,39383993
u2685,33,19,전북,4,5399266,M,37070252,34606914
u2686,24,20,전북,2,5167541,M,38430250,28292556
u2687,29,20,경기,4,3353110,M,45677706,21224833
u2688,25,20,충남,4,5391059,M,45581264,35079881
u2689,22,19,경북,3,4753679,M,8374583,12098846
u2690,22,20,인천,5,2167214,M,34169460,6673955
u2691,34,0,서울,2,3394616,F,52609200,9740279
u2692,25,0,경남,3,6192389,F,30742620,4970571
u2693,24,18,충북,2,7916026,M,49670901,16218013
u2694,31,20,경남,2,5550748,M,32322578,17998304
u2695,29,0,서울,2,6654624,F,38099081,17008398
u2696,26,0,서울,5,4766367,F,22357311,14875686
u2697,19,0,서울,2,4870180,F,22809017,16331545
u2698,28,18,인천,3,6636468,M,44705898,32363238
u2699,31,0,서울,3,7494165,F,46581819,21200518
u2700,34,0,부산,5,6951645,F,36317146,24225087
u2701,29,0,인천,6,3400455,F,21269709,16907899
u2702,25,0,울산,4,4899561,F,36525654,0
u2703,30,21,부산,6,5416287,M,51086819,0
u2704,25,21,강원,4,4610483,M,56914397,35828099
u2705,34,0,전남,6,5581786,F,32199504,9681777
u2706,29,0,울산,4,6230865,F,16081585,8832486
u2707,25,19,경기,2,6504214,M,46084363,17456632
u2708,25,19,경북,3,7528805,M,32688442,20504029
u2709,28,21,대전,4,4505838,M,47316487,21768621
u2710,32,20,인천,3,2953950,M,39372866,32744185
u2711,34,0,대전,3,5537351,F,25398670,30007363
u2712,28,0,경남,4,7825716,F,36698932,6890667
u2713,26,20,인천,5,4284536,M,51700060,24687345
u2714,27,20,울산,1,6030270,M,34210152,11159090
u2715,27,21,경기,4,6043618,M,23582338,13624912
u2716,20,18,대구,4,5287163,M,16936269,4060107
u2717,31,0,대구,6,5010387,F,26734023,0
u2718,31,0,부산,5,3614856,F,31078364,14684382
u2719,25,0,서울,4,1577506,F,45839989,5440180
u2720,25,19,경북,3,3332223,M,22549808,24278136
u2721,22,0,서울,2,4414543,F,54645022,12189217
u2722,27,0,전남,3,6646134,F,19954173,18085902
u2723,26,0,대구,4,4845307,F,63977833,28675257
u2724,30,18,경북,5,4221461,M,56706222,147048
u2725,19,21,울산,4,3663521,M,37693994,7753826
u2726,20,18,경남,2,5985208,M,16227677,16808836
u2727,31,20,충남,4,7037535,M,35334911,18125248
u2728,33,20,경기,3,6595153,M,31357908,26034975
u2729,31,18,경북,1,5909224,M,20708553,23671531
u2730,20,21,부산,2,2786580,M,39492115,15969336
u2731,30,0,울산,2,4472488,F,26116282,18034046
u2732,30,18,서울,4,7920956,M,27421129,18310758
u2733,29,20,부산,3,6682925,M,33555856,302876
u2734,33,0,제주,3,2693745,F,29101094,13436245
u2735,33,0,대전,6,4916614,F,60937879,17484732
u2736,26,0,충남,3,5544647,F,29571424,19585508
u2737,33,0,제주,1,3856762,F,41290572,5756365
u2738,19,0,광주,3,1536193,F,37746269,2312020
u2739,22,0,강원,2,5148236,F,40233002,12654674
u2740,28,20,전북,2,3818362,M,41149060,34673661
u2741,30,21,충남,2,3824237,M,46576337,6807524
u2742,23,18,부산,4,4467979,M,39197352,26739282
u2743,27,20,서울,2,4799486,M,38698749,30847396
u2744,25,20,제주,3,4986375,M,36701724,15454665
u2745,26,0,울산,5,3674015,F,34338985,8201520
u2746,34,0,대전,3,4669685,F,25058425,20128195
u2747,34,0,강원,5,2363864,F,35269579,16949902
u2748,32,18,충남,3,5466558,M,38895208,6408960
u2749,29,0,경남,3,1000000,F,40825974,8411971
u2750,27,0,경남,4,4565764,F,38163417,19535798
u2751,31,18,전남,2,6378779,M,33204539,24334404
u2752,25,0,경북,2,3410988,F,35315041,11772097
u2753,23,19,강원,4,6074645,M,29356242,14308664
u2754,31,21,부산,3,6733599,M,39758687,21686385
u2755,33,0,경북,4,1000000,F,33346461,13275131
u2756,23,21,강원,5,4772955,M,38166731,12006730
u2757,34,18,대전,3,1000000,M,48009636,7446591
u2758,28,0,경기,4,4822687,F,27487693,7273153
u2759,29,0,전북,3,4989243,F,43160344,41688827
u2760,24,21,제주,6,1276184,M,36398522,13037983
u2761,23,20,울산,4,7887257,M,60254323,28650583
u2762,31,18,부산,5,5429023,M,33404396,31839933
u2763,30,0,제주,3,3726464,F,44341974,13164177
u2764,29,18,강원,4,7198069,M,36184241,18684298
u2765,27,18,경기,3,2306580,M,19340345,16024784
u2766,21,0,울산,2,3156243,F,29751730,0
u2767,21,0,인천,5,1550816,F,46565653,0
u2768,33,19,경기,1,7701567,M,30807666,15488484
u2769,25,0,인천,6,5498519,F,9356924,10750864
u2770,25,0,전북,2,5989102,F,35623163,33915803
u2771,24,21,인천,4,5451501,M,22891964,12634270
u2772,34,19,경기,3,5860651,M,37581812,34509289
u2773,21,0,경북,3,5117116,F,54613764,10236086
u2774,32,20,강원,2,5406382,M,45233487,34122004
u2775,31,0,인천,4,5161405,F,54439869,20064244
u2776,25,21,경북,3,4087112,M,29261855,20632918
u2777,23,19,강원,4,4930062,M,34282003,9882360
u2778,25,18,경남,1,5410391,M,23466765,20769171
u2779,20,19,강원,2,5165823,M,27791478,31927134
u2780,24,18,울산,2,2783341,M,24877382,13551725
u2781,32,19,충북,3,2982519,M,20319324,11606031
u2782,26,0,전남,4,6624262,F,52390279,12532374
u2783,19,0,대전,5,4539508,F,10896476,31201116
u2784,22,0,강원,2,5877088,F,52441666,23553512
u2785,29,0,울산,4,3361820,F,50952707,29476799
u2786,19,19,광주,4,2790281,M,41997512,18136227
u2787,32,0,전북,3,3734605,F,22625912,15393193
u2788,19,19,전남,3,4666152,M,17013898,19239440
u2789,28,0,전남,3,4002289,F,29419155,25701585
u2790,30,0,인천,2,6940900,F,43501445,12528817
u2791,34,0,경북,1,5269284,F,36036763,28686769
u2792,32,0,제주,2,7773407,F,23478006,18658305
u2793,32,0,전북,4,5606612,F,49778457,0
u2794,29,18,부산,2,1381173,M,56212599,23834934
u2795,34,19,충남,2,6584062,M,33280810,2276949
u2796,26,0,강원,3,2735672,F,37312042,23591727
u2797,25,21,경기,2,5345800,M,17893815,24015179
u2798,30,0,인천,2,3837973,F,31027359,18298925
u2799,28,0,인천,5,8214066,F,42125279,20436808
u2800,31,21,광주,1,7159396,M,40258278,25988707
u2801,19,0,부산,4,3887269,F,29907985,10043723
u2802,34,0,울산,3,4808963,F,32709077,22934296
u2803,29,0,경남,4,5366897,F,30633471,26630233
u2804,32,0,광주,4,6295121,F,32658423,32600825
u2805,31,0,대전,2,5043727,F,41078817,3942197
u2806,20,0,제주,4,3462657,F,12389554,19085160
u2807,22,0,인천,3,3923662,F,35107805,5385108
u2808,34,21,강원,4,4993277,M,40199706,4960779
u2809,19,18,강원,3,6851685,M,29154183,18590277
u2810,34,0,전북,6,5641756,F,30248003,15774558
u2811,21,18,광주,4,3839877,M,30595266,26450014
u2812,26,0,제주,6,5972559,F,30251400,11538235
u2813,26,0,전북,3,4419522,F,36070605,13659485
u2814,26,21,대전,3,6335612,M,37548033,17115042
u2815,24,0,제주,4,8790515,F,10793828,6381711
u2816,24,0,대구,5,4461760,F,43834564,7769301
u2817,23,21,서울,6,6202407,M,32520013,26160986
u2818,31,21,경기,3,3881910,M,59195558,9510449
u2819,27,20,경기,4,4831604,M,21700217,26824765
u2820,22,21,대구,2,5044343,M,25592225,21073125
u2821,28,0,인천,3,4709474,F,33565092,0
u2822,33,19,전남,2,8694520,M,40958705,20303786
u2823,30,0,울산,3,4540110,F,12590792,20224798
u2824,30,20,부산,5,5880277,M,26050799,19229286
u2825,30,20,전북,2,2104869,M,43095841,13581232
u2826,25,0,대구,4,5647994,F,24622512,5599325
u2827,19,0,제주,4,6713081,F,52440316,28462127
u2828,33,18,대전,2,4208603,M,30553396,13984204
u2829,27,19,충남,3,1234666,M,25207521,6165938
u2830,25,18,강원,4,4942022,M,43322931,19574686
u2831,28,18,경남,2,5025775,M,55291408,7572200
u2832,34,0,서울,4,6086112,F,40996755,5509139
u2833,30,19,인천,6,8016354,M,51125152,11245273
u2834,34,18,경남,2,4429919,M,56119624,8346022
u2835,27,19,서울,2,3715567,M,24937695,5877577
u2836,25,0,부산,3,3249623,F,47260696,23064117
u2837,20,0,제주,4,5297117,F,17718353,13861721
u2838,33,19,강원,3,5719031,M,41098830,27522799
u2839,34,0,대전,1,4181516,F,35144185,6454905
u2840,24,18,경기,3,6168024,M,50915402,0
u2841,28,21,부산,6,5698076,M,50067018,16487703
u2842,30,0,제주,3,5064847,F,42837400,33559789
u2843,29,0,대구,3,3646377,F,39581134,20309868
u2844,22,0,경기,6,4277203,F,42100424,47153741
u2845,21,0,경기,4,1355367,F,36741250,18320591
u2846,20,18,전남,4,5353680,M,35265651,17355522
u2847,24,0,대전,4,5039511,F,53310938,0
u2848,26,20,경북,6,5282718,M,54754677,19279474
u2849,24,0,경남,4,5756478,F,34300089,16686677
u2850,27,18,대구,5,5578732,M,38851636,10925788
u2851,32,0,광주,4,4834425,F,36979862,13632211
u2852,23,19,경남,4,5073002,M,16659618,14318994
u2853,20,20,부산,3,2893525,M,31962773,13200708
u2854,34,0,울산,3,4124419,F,55196450,35897149
u2855,26,19,충북,4,5075706,M,27002689,11291379
u2856,27,0,충남,3,3896219,F,61374521,16693137
u2857,34,21,강원,4,6290226,M,50065515,10960989
u2858,32,21,대전,2,4012051,M,40817977,22834311
u2859,28,20,강원,4,5324458,M,42730119,16767636
u2860,22,21,부산,2,5174848,M,24993519,12200894
u2861,24,0,대구,4,6119416,F,32817254,0
u2862,33,21,제주,4,6351186,M,53296789,17433082
u2863,29,0,울산,2,6041048,F,28625647,11904237
u2864,28,0,충북,3,1840990,F,48733581,14392593
u2865,26,18,전북,3,6791222,M,19475517,3175420
u2866,27,0,서울,3,7290962,F,21622099,29332821
u2867,30,0,울산,3,4276813,F,58816615,23567431
u2868,23,0,대전,2,5354970,F,35857954,29307059
u2869,30,18,강원,6,3663752,M,29538001,26469793
u2870,24,21,울산,1,2077432,M,52352889,20923173
u2871,29,0,인천,4,3891927,F,50949858,3577174
u2872,22,0,대구,3,4189791,F,47049054,33433871
u2873,23,0,대구,4,4467723,F,29161224,5723648
u2874,25,21,경남,3,3561628,M,32556989,12315923
u2875,27,0,인천,4,3899862,F,39739545,22069022
u2876,28,18,제주,4,4983490,M,44332792,22565407
u2877,29,21,경남,4,3844659,M,29898197,20722367
u2878,31,21,경기,2,5815286,M,38048845,10997115
u2879,34,0,경기,4,6022490,F,39208695,8930683
u2880,24,19,전남,3,8570581,M,51441237,40345325
u2881,32,21,부산,1,6688519,M,45053589,14606860
u2882,24,0,광주,3,5364654,F,17918380,13382286
u2883,34,20,제주,3,4069603,M,33436436,7864435
u2884,26,19,서울,3,5440621,M,24854599,17446703
u2885,29,20,인천,4,5489893,M,42817049,16980228
u2886,22,0,부산,3,4230030,F,47077840,14837737
u2887,21,0,강원,3,6175597,F,37218671,18817266
u2888,32,21,인천,2,2902852,M,32782475,32635375
u2889,25,0,제주,4,4633400,F,36830037,9049472
u2890,23,0,광주,4,5833787,F,38507031,15430837
u2891,20,18,충남,3,4568623,M,28318804,8521515
u2892,20,0,인천,4,4689868,F,21375466,17946983
u2893,29,0,광주,3,4793321,F,11398331,9315304
u2894,24,0,광주,3,3746598,F,51206185,9745570
u2895,26,19,광주,3,6760851,M,41956394,404766
u2896,19,0,충남,4,3472943,F,40350132,15977947
u2897,33,0,대구,4,5477238,F,51182386,19297696
u2898,29,18,울산,3,5620471,M,20934383,33604763
u2899,24,19,대구,2,3577067,M,15172429,19695024
u2900,30,18,부산,2,5109656,M,40610782,10503158
u2901,20,19,대구,4,3635551,M,39519256,1403209
u2902,20,0,충남,5,7086563,F,15224318,2787129
u2903,25,19,대구,3,3291825,M,40314252,2043716
u2904,28,20,강원,2,4019154,M,31197324,33780420
u2905,19,0,인천,4,3163662,F,26314943,17878104
u2906,24,18,대구,4,2963451,M,31998915,9170337
u2907,32,0,충북,5,7386822,F,6701657,5401403
u2908,25,20,제주,4,5814162,M,28903509,6438921
u2909,32,20,광주,5,5210440,M,27548465,8907006
u2910,26,18,인천,1,4015134,M,42685229,28162552
u2911,25,19,경기,2,6361417,M,34101238,14700565
u2912,24,20,강원,2,3763666,M,43666426,525335
u2913,27,0,충남,4,6190458,F,5405527,38104592
u2914,31,0,제주,2,3691233,F,25930821,3598388
u2915,21,18,울산,3,4033238,M,42671964,9091646
u2916,29,0,경남,3,6137423,F,32293624,28101443
u2917,24,0,강원,3,6295741,F,46145526,19151496
u2918,22,0,전남,5,5896209,F,14344765,10300770
u2919,20,19,광주,2,3425488,M,44773330,2686330
u2920,19,20,인천,3,4329909,M,28330329,5333098
u2921,30,20,울산,4,5235348,M,27165634,5935038
u2922,34,0,서울,1,3726078,F,47892564,15070317
u2923,30,0,대전,4,7056444,F,49942813,16910618
u2924,32,20,경남,4,1397079,M,48416396,13513453
u2925,19,19,강원,5,3831890,M,60463703,14607861
u2926,29,0,울산,5,4235650,F,51201643,4492768
u2927,28,0,부산,3,1000000,F,26454760,17931361
u2928,21,0,경북,4,2905656,F,37699657,27805186
u2929,22,0,전남,2,5937934,F,31677625,13372083
u2930,34,20,경북,3,5045425,M,60349078,13177132
u2931,20,0,울산,2,7359704,F,49258439,15830010
u2932,31,0,전남,3,7317839,F,33733438,26182048
u2933,30,19,대전,5,5649569,M,46534917,6052770
u2934,29,0,전남,3,5469857,F,21213618,29508473
u2935,29,0,광주,4,5098896,F,39003140,19212222
u2936,32,21,인천,3,1017376,M,24744930,15286806
u2937,29,0,서울,3,2908160,F,15736893,27132388
